Sample ID,Date,Site name,Day,Month,Year,Time,Time rounded,Notes,Temperature (oC),pH,Gran alkalinity μeq/L,Suspended solids mg/L,Soluble reactive phosphorus (μg/L),Total dissolved phosphorus (μg/L),Total phosphorus (μg/L),Total reactive phosphorus (μg/l),Dissolved ammonium (NH4) (mg/l),Dissolved silicon (mg Si/L) ,Chlorophyll-a (μg/L),Dissolved fluoride (mg F/L),Dissolved chloride (mg Cl/L),Dissolved nitrite (mg NO2/L),Dissolved nitrate (NO3),Dissolved Nitrate-N (mg N/L),Dissolved sulphate (mg SO4/L),Total dissolved nitrogen (mg N/L),N check,Dissolved organic carbon (mg/L),Field pH,Conductivity,Eh,DO Temp,% DO,DO     mg/l,,Dissolved Al (ppm),Dissolved B (ppb),Dissolved Ca (ppm),Dissolved Fe (ug/l)),Dissolved K (mg/l),Dissolved Mg (mg/l),Dissolved Na (mg/l),Dissolved P (ppm),Dissolved S (ppm),Dissolved Si (ppm),Dissolved Mn (ug/l),Dissolved Zn (ug/l),Dissolved Cu (ug/l),,Total Na (mg/l),Total Ca (mg/l),Total Mg (mg/l),Total B (ug/l),Total Fe (ug/l),Total Mn (ug/l),Total Zn (ug/l),Total Cu (ug/l),Total Al (ug/l),,Mean daily flow (m3/s),,,FC analysis Date,Green_diatoms,Green_meso,Green meso 2,Green_pico,Crypto 1,Crypto 2,Crypto 3,Cyano1,Cyano2,Cyano3,Cyano4,,Diatoms,Chlorophytes,Crypto,Cyanobacteria,Total phytoplankton,% cyanobacteria
TC1,16/10/12,Thame at Wheatley,16,10,2012,9:30,9:30,Elevated flow,9.9,7.89,4906,12.63,351,378,432,,0.172,7.05,3.2,0.29,42.48,0.08,26.65,6.02,78.60,6.14,6.15,8.04,,,,,,,,18.0,92.0,134.4,44.1,7.6,6.5,29.1,,,,12.7,3.5,2.2,,27.9,127.5,6.2,89.4,294.3,19.8,4.6,3.7,169.4,,2.51,,,17/10/2012,596,1169,72,2145,82,48,5,207,1688,130,48,,596,3386,135,2073,6190,33
TC1,23/10/12,Thame at Wheatley,22,10,12,9:35,9:30,Higher after rain,12.2,7.8,4919,16.37,238,244,342,,0.090,7.13,2.79,0.34,34.62,0.07,27.04,6.11,72.76,6.27,6.17,11.76,,,,,,,,41.8,92.2,124.0,88.0,6.6,6.3,21.9,,,,11.1,7.8,3.6,,22.0,126.6,6.4,90.2,426.4,21.0,5.2,4.0,302.5,,7.78,,,24/10/2012,293,645,120,1169,101,34,0,221,1145,111,29,,293,1934,135,1505,3867,39
TC1,29/10/12,Thame at Wheatley,29,10,12,10:30,10:30,,8.4,7.96,4930,7.55,288,325,369,,0.132,7.85,1.18,0.22,42.33,0.08,26.31,5.94,81.22,5.98,6.04,8.13,,,,,,,,6.4,95.6,143.2,40.6,7.8,6.9,29.6,,,,17.4,6.7,1.4,,29.7,143.5,6.8,94.9,207.3,21.4,4.9,2.9,94.7,,2.95,,,31/10/2012,207,370,34,1000,43,14,0,96,770,106,34,,207,1404,58,1005,2674,38
TC1,06/11/12,Thame at Wheatley,6,11,12,9:45,9:45,Very high  after rain,4.6,7.75,3927,21.75,217,261,329,,0.058,6.50,2.66,0.23,26.74,0.07,22.89,5.17,49.36,5.02,5.21,14.02,,,,,,,,220.4,67.0,99.0,229.5,6.1,5.1,16.4,,,,5.7,8.2,4.6,,16.8,98.4,5.2,67.2,466.0,10.6,5.4,3.3,325.9,,16.47,,,07/11/2012,240,534,168,2588,87,29,0,34,1097,48,24,,240,3290,115,1202,4848,25
TC1,12/11/12,Thame at Wheatley,13,11,12,9:40,9:45,Still high but less turbid,8.8,7.88,4918,11.13,224,255,305,,0.117,6.93,1.78,0.25,35.99,0.12,22.23,5.02,68.11,4.87,5.11,9.94,,,,,,,,37.6,81.6,129.2,71.5,6.2,6.1,23.2,,,,11.7,5.6,2.8,,23.4,127.6,6.2,82.2,275.0,16.2,4.3,2.9,168.5,,7.87,,,15/11/2012,91,135,34,885,43,34,10,72,500,24,14,,91,1053,87,611,1842,33
TC1,19/11/12,Thame at Wheatley,19,11,12,9:50,9:45,,7.6,7.96,5717,7.62,260,291,344,,0.132,7.34,0.93,0.23,39.24,0.09,24.54,5.54,78.27,5.45,5.64,8.48,,,,,,,,4.9,85.1,147.7,35.5,7.0,6.9,26.7,,,,16.5,6.3,1.9,,26.9,145.0,6.8,84.8,205.3,20.2,4.2,0.9,96.2,,3.60,,,20/11/2012,115,231,34,1073,58,29,0,34,380,24,14,,115,1337,87,452,1991,23
TC1,26/11/12,Thame at Wheatley,26,11,12,9:25,9:30,All sites very high. (in spate) flooding.,7.9,7.74,3426,38.92,185,232,323,,0.071,6.14,3.4,0.30,22.49,0.02,18.93,4.27,39.57,4.64,4.33,14.52,,,,,,,,412.5,56.9,86.2,413.0,6.2,4.5,14.0,,,,4.7,6.3,3.8,,13.9,86.4,4.5,57.2,764.7,9.7,6.9,4.5,650.2,,30.65,,,27/11/2012,380,592,216,2655,72,67,0,67,1578,14,14,,380,3463,139,1674,5656,30
TC1,04/12/12,Thame at Wheatley,4,12,12,9:25,9:30,All sites still high but lower than last week.,5.7,7.89,5133,19.64,202,230,297,,0.194,6.91,0.72,0.28,36.32,0.11,26.03,5.88,60.20,5.89,6.03,10.32,,,,,,,,135.9,66.0,125.5,160.4,6.0,5.6,22.6,,,,10.0,5.0,1.9,,21.9,125.1,5.7,67.6,659.4,15.8,5.9,4.5,791.0,,9.61,,,05/12/2012,77,202,19,827,48,38,5,63,438,5,14,,77,1049,91,519,1736,30
TC1,11/12/12,Thame at Wheatley,11,12,12,9:35,9:30,,4.2,7.97,5062,10.59,228,256,307,,0.232,6.67,0.68,0.42,38.83,0.13,31.35,7.08,71.88,6.72,7.26,7.76,,,,,,,,28.2,72.9,139.8,49.6,6.1,6.3,24.5,,,,12.7,8.4,2.7,,24.6,140.0,6.4,73.8,284.0,16.3,5.4,2.9,219.3,,5.60,,,11/12/2012,53,115,19,1087,19,43,5,24,269,10,10,,53,1222,67,313,1655,19
TC1,17/12/12,Thame at Wheatley,17,12,12,10:35,10:30,All high flow after rain,5.1,7.82,4189,24.90,202,242,319,,0.118,5.71,1.36,0.30,30.03,0.09,23.60,5.33,48.31,5.36,5.42,12.18,,,,,,,,385.4,56.7,100.8,391.9,5.4,5.0,18.5,,,,6.5,7.6,3.5,,18.6,100.9,5.1,59.3,956.1,10.4,7.1,4.4,1277.4,,12.59,,,18/12/2012,183,265,48,1063,58,58,5,19,486,0,10,,183,1376,120,515,2193,23
TC1,07/01/13,Thame at Wheatley,7,1,13,9:55,10:00,Still high flow,8.5,7.87,4769,12.48,219,225,277,,0.159,7.12,0.44,0.35,35.20,0.16,26.74,6.04,65.55,6.05,6.16,7.77,,,,,,,,25.6,69.6,137.2,49.3,6.0,5.7,21.1,,,,14.6,9.7,1.8,,21.2,139.5,5.8,71.9,312.2,20.2,9.8,3.0,230.3,,7.12,,,08/01/2013,120,183,10,972,67,19,0,48,313,5,10,,120,1164,87,375,1746,21
TC1,14/01/13,Thame at Wheatley,14,1,13,9:25,9:30,Still elevated flow but lower than previous weeks,4.2,8.05,5414,11.22,214,239,301,,0.198,7.31,0.72,0.23,41.66,0.09,28.16,6.36,70.09,6.72,6.51,6.93,,,,,,,,11.4,67.3,135.7,31.6,6.0,5.8,25.4,,,,17.3,4.7,2.5,,24.8,137.2,5.8,66.7,265.6,22.9,5.3,2.4,130.4,,5.52,,,15/01/2013,91,409,24,1554,24,19,14,29,308,10,10,,91,1986,58,356,2491,14
TC1,21/01/13,Thame at Wheatley,21,1,13,9:40,9:45,Sampling follows a weekend of heavy snow (3-5 inches) over entire catchment.  Snow not yet melting as ambient temp below zero degC,2.3,7.93,5311,9.76,204,223,264,,0.465,7.00,1.4,0.22,68.92,0.03,29.42,6.64,72.67,7.05,7.00,6.52,,,,,,,,4.6,64.8,140.4,24.1,6.3,6.0,41.6,,,,21.5,4.1,1.4,,41.8,141.2,6.0,63.3,213.7,26.7,4.8,1.4,112.8,,4.86,,,22/01/2013,207,611,34,1337,14,63,5,48,303,5,14,,207,1982,82,370,2641,14
TC1,28/01/13,Thame at Wheatley,28,1,13,9:25,9:30,High flow after rain and thaw. More fine sediment than usual?,3.8,7.8,3389,38.93,157,183,323,,0.089,4.94,2.23,0.25,31.73,0.04,19.35,4.37,35.83,4.57,4.44,11.40,,,,,,,,666.0,45.6,83.3,617.7,5.3,4.3,19.6,,,,5.6,5.6,3.0,,19.5,83.9,4.4,45.6,1112.0,14.3,8.6,4.6,1048.3,,23.58,,,29/01/2013,236,495,67,1400,43,24,0,38,755,10,19,,236,1962,67,822,3088,27
TC1,04/02/13,Thame at Wheatley,4,2,13,9:40,9:45,,6.2,7.9,5195,11.44,168,184,228,,0.143,5.53,1.18,0.37,36.16,0.06,23.25,5.25,57.75,5.29,5.36,8.24,,,,,,,,60.0,62.8,125.2,73.5,5.3,5.5,21.5,,,,6.5,3.9,2.9,,21.8,125.3,5.5,62.1,245.5,10.6,4.3,2.7,146.6,,10.12,,,05/02/2013,120,447,24,919,19,63,0,14,173,0,5,,120,1390,82,192,1784,11
TC1,11/02/13,Thame at Wheatley,11,2,2013,9:25,9:30,Turbid - hard to filter.  River level high,3.1,7.76,3097,101.62,146,181,406,,0.174,4.65,5.19,0.25,38.22,0.03,15.52,3.50,36.13,3.86,3.64,11.48,,,,,,,,783.5,43.8,76.9,582.8,5.0,4.0,22.7,,,,10.9,5.0,2.6,,22.7,79.3,4.1,45.3,1663.5,29.4,13.0,6.0,1247.5,,16.89,,,12/02/2013,178,404,72,1631,82,82,0,96,1063,19,24,,178,2107,164,1202,3651,33
TC1,18/02/13,Thame at Wheatley,18,2,13,9:30,9:30,All sites high but clearer.,5.2,7.89,5429,11.22,138,155,195,,0.151,4.75,1.64,0.28,35.47,0.08,22.73,5.13,57.55,5.50,5.25,8.11,,,,,,,,68.6,62.8,121.9,76.4,5.2,5.6,21.4,,,,5.9,3.9,1.8,,21.6,120.6,5.5,61.8,284.1,9.3,4.1,2.8,266.3,,10.45,,,20/02/2013,221,399,24,1409,63,24,0,24,212,0,10,,221,1833,87,245,2386,10
TC1,25/02/13,Thame at Wheatley,25,2,13,10:30,10:30,,3.5,7.87,5047,9.90,207,220,299,,0.414,6.81,2.54,0.14,43.73,0.09,31.34,7.08,67.82,7.45,7.40,7.09,,,,,,,,-3.2,63.3,133.3,18.0,6.1,5.5,24.8,,,,19.8,9.4,2.4,,24.3,133.5,5.5,62.0,218.9,23.2,6.9,3.6,129.0,,4.10,,,26/02/2013,693,558,24,3362,63,19,10,91,207,0,38,,693,3944,91,337,5065,7
TC1,04/03/13,Thame at Wheatley,4,3,13,9:25,9:30,Lower levels than previous weeks,4.6,7.9,4330,8.45,244,261,316,,0.297,6.41,4.22,0.21,43.99,0.13,32.37,7.31,68.45,8.20,7.54,5.41,7.78,839.1,152,,,,,16.6,68.0,142.2,25.2,6.7,5.8,27.4,,,,17.1,10.9,3.0,,27.2,141.5,5.8,66.6,206.0,20.9,4.7,2.0,112.8,,3.527,,,05/03/2013,630,640,48,4233,29,19,0,43,144,14,5,,630,4920,48,207,5805,4
TC1,11/03/13,Thame at Wheatley,11,3,13,9:25,9:30,,4.3,7.85,4931,22.91,187,226,311,,0.312,5.51,5.25,0.25,36.03,0.11,25.74,5.81,62.24,6.00,6.05,9.03,7.80,757.3,107,,,,,121.3,62.5,127.2,146.2,5.9,6.1,24.0,,,,11.6,5.0,2.9,,24.4,131.1,6.3,63.8,670.2,20.1,6.8,4.0,704.5,,5.872,,,12/03/2013,1404,1140,120,3054,77,77,0,43,442,14,43,,1404,4314,154,544,6416,8
TC1,18/03/13,Thame at Wheatley,18,3,13,9:20,9:15,High and turbid,2.9,7.56,2827,45.23,131,168,290,,0.126,3.90,4.68,0.21,22.81,0.08,18.57,4.19,32.40,4.48,4.29,13.30,7.50,480.6,199,,,,,536.7,39.4,71.1,505.0,5.3,3.9,15.2,,,,6.7,4.9,4.2,,15.1,71.9,3.9,39.0,1002.2,14.2,8.8,5.8,917.7,,27.22,,,19/03/2013,976,1169,154,2179,29,0,10,34,630,24,24,,976,3502,38,712,5228,14
TC1,26/03/13,Thame at Wheatley,26,3,13,9:10,9:15,A little high after rain,1.6,7.96,4699,12.85,147,175,226,,0.352,4.89,1.46,0.21,31.87,0.06,24.79,5.60,51.49,5.64,5.87,8.46,7.66,710.9,112,,,,,76.4,52.7,120.7,88.9,5.0,5.6,21.6,,,,4.4,3.9,1.8,,21.7,123.0,5.6,53.1,241.1,7.0,4.1,2.7,194.1,,12.78,,,27/03/2013,890,890,38,1924,72,29,0,19,159,10,19,,890,2852,101,207,4050,5
TC1,02/04/13,Thame at Wheatley,2,4,13,9:15,9:15,,3.8,8,5357,7.08,217,239,306,,0.266,5.52,2.10,0.18,39.71,0.14,29.41,6.64,66.65,7.93,6.84,6.57,7.83,829.2,107,,,,,6.5,59.6,141.7,19.1,6.3,6.0,25.5,,,,16.1,3.4,2.5,,25.5,141.8,6.0,58.4,159.6,18.5,3.6,2.8,106.0,,3.967,,,03/04/2013,2756,2102,53,3444,82,10,0,34,130,19,10,,2756,5599,91,192,8638,2
TC1,08/04/13,Thame at Wheatley,8,4,13,9:10,9:15,,6.7,8.13,4891,5.95,213,265,329,,0.192,4.18,3.39,0.22,44.34,0.01,32.81,7.41,66.97,8.40,7.56,5.95,7.93,821.0,145,,,,,4.4,60.3,137.5,13.3,6.9,5.7,27.2,,,,14.4,3.2,0.5,,27.3,138.5,5.7,59.2,133.4,16.7,4.4,1.8,88.0,,3.061,,,09/04/2013,1496,972,58,3617,38,14,5,29,96,0,29,,1496,4646,58,154,6354,2
TC1,15/04/13,Thame at Wheatley,15,4,13,9:15,9:15,,11.3,7.88,4600,10.56,199,261,293,,0.166,4.23,17.69,0.22,43.22,0.09,26.36,5.95,65.33,6.19,6.08,9.18,7.72,778.3,150,,,,,32.6,66.1,127.2,65.4,6.7,6.1,28.6,,,,10.1,4.7,3.5,,27.9,124.4,6.1,65.1,366.9,14.1,4.9,2.8,364.4,,4.994,,,16/04/2013,2280,1823,101,4887,91,24,5,29,289,0,43,,2280,6811,120,361,9571,4
TC1,22/04/13,Thame at Wheatley,22,4,13,9:20,9:15,,11,8.09,4144,5.68,287,336,386,,0.180,3.09,6.62,0.16,44.59,0.02,24.69,5.58,68.01,6.03,5.71,6.46,7.89,806.6,134,,,,,3.3,67.2,134.2,15.3,7.2,5.9,28.9,,,,9.9,4.1,1.7,,29.0,133.2,5.9,67.0,153.3,13.1,3.2,2.3,107.1,,2.768,,,23/04/2013,1958,1909,72,9687,106,29,5,24,433,0,34,,1958,11668,139,491,14256,3
TC1,29/04/13,Thame at Wheatley,29,4,13,9:15,9:15,,10.3,8.04,5054,7,432,490,573,,0.230,3.09,38.52,0.11,46.58,0.07,22.47,5.07,67.76,5.80,5.25,9.61,7.89,845.4,127,,,,,10.24,63.77,129.97,21.10,7.50,5.66,31.63,,,,8.68,3.95,1.74,,31.43,129.94,5.56,62.58,132.50,13.24,3.83,2.36,93.82,,2.348,,,30/04/2013,13602,11255,1400,18979,515,327,38,43,1693,67,53,,13602,31634,880,1857,47973,4
TC1,07/05/13,Thame at Wheatley,7,5,13,9:15,9:15,,15,8.24,5291,11.07,548,592,708,,0.258,1.84,40.49,0.17,50.55,0.16,23.15,5.23,63.36,5.29,5.43,7.38,7.31,793.8,181,,,,,5.91,66.46,128.72,15.71,8.04,5.36,31.61,,,,11.81,3.43,3.17,,31.39,128.98,5.39,65.00,151.03,21.42,3.61,2.79,92.51,,1.809,,,08/05/2013,31687,14949,1438,11062,1279,192,34,34,851,111,625,,31687,27449,1505,1621,62262,3
TC1,13/05/13,Thame at Wheatley,13,5,13,9:20,9:15,,12.2,7.98,4709,7.77,626,696,796,,0.137,3.47,32.73,0.17,51.93,0.14,24.35,5.50,57.36,6.02,5.60,6.77,7.45,780.1,178,,,,,9.17,60.94,121.04,17.66,7.60,5.18,32.24,,,,13.72,3.55,1.86,,32.38,123.43,5.20,60.66,148.60,21.30,4.27,3.28,95.71,,2.111,,,14/05/2013,9129,3819,438,7465,298,115,48,91,923,101,457,,9129,11721,462,1573,22885,7
TC1,20/05/13,Thame at Wheatley,20,5,13,9:30,9:30,,13.7,7.89,4805,8.2,485,512,605,,0.228,3.81,11.13,0.20,49.34,0.14,27.27,6.16,65.55,6.61,6.33,7.70,7.61,779.6,147,,,,,2.92,62.77,120.03,12.62,7.71,5.22,30.87,,,,14.24,8.70,3.91,,30.28,118.47,5.22,61.70,162.50,19.18,6.11,3.36,158.83,,1.681,,,21/05/2013,2477,4665,467,8533,197,111,34,77,938,63,808,,2477,13665,341,1885,18369,10
TC1,28/05/13,Thame at Wheatley,28,5,13,9:05,9:00,,13.4,7.78,4651,14.68,516,552,726,,0.244,4.03,72.16,0.02,50.77,0.08,25.20,5.69,61.26,5.81,5.88,7.82,7.71,751.7,160,,,,,7.42,63.19,113.80,15.06,7.64,4.97,31.28,,,,11.22,4.59,2.63,,31.90,118.04,5.03,62.20,178.91,22.11,6.43,4.29,147.80,,3.138,,,29/05/2013,20403,12005,592,8932,880,356,63,111,1077,120,1053,,20403,21529,1299,2362,45592,5
TC1,03/06/13,Thame at Wheatley,3,6,13,9:10,9:15,,14.7,7.71,4872,9.47,465,556,580,,0.194,5.99,9.89,0.20,40.74,0.36,42.27,9.54,69.92,10.26,9.69,7.82,7.29,804.3,190,,,,,6.27,93.17,130.49,22.79,7.00,6.08,27.67,,,,11.23,6.37,2.31,,27.89,129.79,6.02,91.56,243.18,18.54,4.65,3.88,176.09,,2.105,,,04/06/2013,1717,25338,592,12130,409,135,34,91,2876,38,139,,1717,38060,577,3146,43500,7
TC1,10/06/13,Thame at Wheatley,10,6,13,9:05,9:00,Turbid,14.2,7.91,4613,13.93,846,968,978,,0.216,6.21,40.80,0.19,49.49,0.29,26.11,5.90,62.83,6.27,6.06,6.01,6.92,870.8,178,,,,,nd,82.51,131.20,10.82,8.49,5.64,30.74,,,,11.28,3.63,0.88,,35.08,130.07,5.56,82.24,243.75,24.78,4.53,2.45,,,1.378,,,11/06/2013,8600,44072,1039,18277,813,130,29,207,1909,34,452,,8600,63388,972,2602,75561,3
TC1,17/06/13,Thame at Wheatley,17,6,13,9:10,9:15,,15.0,7.85,4640,13.57,1058,1110,1282,,0.468,6.99,19.47,0.18,52.34,0.24,26.46,5.97,60.52,6.54,6.34,6.15,7.28,823.4,145,,,,,11.65,79.51,126.32,14.27,9.41,5.31,37.43,,,,12.68,4.65,2.36,,37.45,124.35,5.24,78.64,311.19,25.79,6.66,2.93,256.77,,1.244,,,18/06/2013,2540,8903,476,11471,164,144,19,91,620,34,231,,2540,20850,327,976,24693,4
TC1,24/06/13,Thame at Wheatley,24,6,13,10:35,10:30,,15.7,7.52,5303,16.80,1544,1660,1840,,2.200,8.60,17.82,0.17,53.59,0.50,23.43,5.29,53.82,6.75,7.00,6.69,7.52,826.7,135,,,,,11.31,79.62,123.73,16.12,10.71,5.25,39.18,,,,15.85,11.14,1.67,,39.36,127.24,5.27,79.77,296.21,32.62,6.05,3.24,155.66,,1.235,,,26/06/2013,3107,11322,596,15199,265,250,0,159,808,5,130,,3107,27117,515,1101,31841,3
TC1,01/07/13,Thame at Wheatley,1,7,13,9:15,9:15,,17.5,7.68,4700,19.14,884,928,1060,,0.488,7.80,4.64,0.17,55.77,0.04,24.42,5.51,61.30,6.02,5.89,5.89,7.36,809.7,119,,,,,10.08,77.05,122.18,16.98,9.38,4.65,39.26,,,,15.82,3.63,1.84,,39.12,121.51,4.72,78.15,405.18,31.13,6.13,2.78,202.69,,0.979,,,03/07/2013,1275,4088,544,14641,245,96,10,120,486,5,125,,1275,19273,351,736,21634,3
TC1,08/07/13,Thame at Wheatley,8,7,13,9:20,9:15,,19.6,7.63,4917,22.15,1116,1224,1328,,0.483,8.53,8.70,0.16,61.70,0.20,24.44,5.52,60.89,6.36,5.89,6.81,7.35,844.5,142,,,,,15.89,78.62,120.94,15.98,10.14,4.82,44.16,,,,17.11,5.12,3.39,,44.201,122.950,4.864,79.757,449.077,34.121,7.375,4.391,202.429,,0.894,,,09/07/2013,1760,7123,885,104069,168,120,19,231,625,24,221,,1760,112077,308,1101,115247,1
TC1,15/07/13,Thame at Wheatley,15,7,13,9:20,9:15,,20.7,7.78,5106,23.83,888,952,1060,,0.224,8.38,14.87,0.14,60.11,0.00,21.13,4.77,65.40,4.81,4.94,6.20,7.54,833.7,116,,,,,10.72,78.77,122.72,10.63,10.25,4.59,45.27,,,,17.02,5.25,1.94,,45.77,122.00,4.68,79.50,495.53,39.21,7.92,2.49,240.33,,0.785,,,16/07/2013,3362,18123,1698,233654,1808,245,106,149,875,10,341,,3362,253475,2160,1376,260372,1
TC1,22/07/13,Thame at Wheatley,22,7,13,9:20,9:15,,20.4,7.65,4630,20.74,968,978,1124,,0.505,9.27,23.21,0.16,63.56,0.00,22.71,5.13,64.27,5.85,5.52,5.87,7.28,871.9,137,,,,,9.94,81.10,118.11,10.16,11.07,4.71,49.71,,,,20.43,5.74,1.03,,50.48,121.22,4.80,82.88,350.20,38.73,7.57,4.20,191.98,,0.67,,,23/07/2013,3328,25285,899,97965,577,207,24,115,1251,5,197,,3328,124150,808,1568,129854,1
TC1,29/07/13,Thame at Wheatley,29,7,13,9:15,9:15,,19.5,7.63,4565,23.59,858,948,1070,,0.010,9.23,5.20,0.14,66.23,0.00,20.26,4.57,68.84,5.00,4.58,8.45,7.39,881.5,118,,,,,14.66,82.54,116.25,19.03,12.64,4.91,52.02,,,,20.73,12.37,3.64,,51.25,113.59,4.81,80.68,430.14,34.76,11.59,4.68,265.72,,1.308,,,30/07/2013,1356,7508,587,37112,274,111,0,72,620,10,216,,1356,45207,385,919,47867,2
TC1,05/08/13,Thame at Wheatley,5,8,13,9:20,9:15,,18.4,7.65,4109,24.07,762,825,957,,0.243,8.85,7.74,0.15,52.95,0.00,19.59,4.42,65.35,4.77,4.61,7.86,7.31,753.5,178,,,,,13.54,81.80,106.12,19.90,9.90,4.48,40.29,,,,24.24,6.66,1.89,,40.95,107.47,4.52,83.51,464.81,40.01,8.24,3.45,274.75,,0.844,,,06/08/2013,1068,4728,452,37906,366,96,5,341,693,14,173,,1068,43086,467,1222,45842,3
TC1,12/08/13,Thame at Wheatley,12,8,2013,9:15,9:15,,17.4,7.73,4432,14.61,724,826,858,,0.138,8.72,12.30,0.13,57.16,0.00,21.40,4.83,57.73,4.84,4.94,7.24,7.79,778.6,60,,,,,14.00,78.48,110.16,18.60,10.21,4.39,43.83,,,,17.42,12.18,2.99,,43.16,108.48,4.40,77.65,341.48,28.79,6.71,3.46,228.56,,0.739,,,13/08/2013,1121,9086,582,30465,1332,96,0,87,519,10,87,,1121,40133,1429,702,43384,2
TC1,19/08/13,Thame at Wheatley,19,8,13,9:15,9:15,,17.0,7.73,4739,21.04,730,784,874,,0.510,9.10,5.41,0.13,63.77,0.10,28.88,6.52,65.13,7.26,6.92,6.65,7.64,854.2,93,,,,,5.05,81.05,114.84,11.14,11.93,4.77,51.01,,,,14.51,6.22,2.46,,52.50,114.63,4.78,82.30,362.84,27.19,6.64,2.53,194.94,,0.694,,,20/08/2013,875,4300,390,24775,192,34,0,106,726,29,106,,875,29465,226,967,31533,3
TC1,27/08/13,Thame at Wheatley,27,8,13,9:20,9:15,,17.6,7.78,4398,23.54,704,768,852,,0.230,9.64,3.87,0.13,68.46,0.00,40.14,9.06,77.20,10.28,9.24,6.64,7.39,875.1,111,,,,,5.87,80.93,114.25,15.55,12.68,4.90,54.28,,,,12.34,7.30,1.24,,54.12,116.17,4.97,82.03,419.06,25.72,10.21,4.10,234.39,,0.761,,,28/08/2013,914,4305,572,24563,139,29,0,120,630,29,164,,914,29441,168,943,31465,3
TC1,02/09/13,Thame at Wheatley,2,9,13,9:45,9:45,,16.4,7.62,4316,20.44,828,854,970,,0.425,9.21,6.20,0.17,66.34,0.11,41.54,9.38,68.17,10.29,9.71,6.22,7.28,837.5,110,,,,,10.19,87.93,109.75,12.00,12.46,4.79,50.64,,,,12.54,7.13,2.22,,50.65,110.61,4.77,80.48,448.46,23.43,7.38,4.05,353.97,,0.573,,,03/09/2013,967,6787,616,32471,875,29,10,67,645,14,82,,967,39873,914,808,42562,2
TC1,10/09/13,Thame at Wheatley,10,9,13,9:10,9:15,,14.0,7.78,4146,13.02,892,934,1062,,0.328,9.27,5.11,0.14,69.01,0.06,51.09,11.54,71.80,14.44,11.79,5.30,7.59,880.3,123,,,,,51.19,80.51,112.91,49.77,13.37,4.95,59.63,,,,10.59,8.80,1.08,,61.49,118.01,5.11,86.20,425.85,23.15,10.61,2.77,208.71,,0.761,,,11/09/2013,495,3141,236,15117,58,101,5,43,452,0,159,,495,18494,164,654,19807,3
TC1,16/09/13,Thame at Wheatley,16,9,13,9:10,9:15,,12.7,6.67,3832,22.83,634,684,828,,0.326,7.83,3.43,0.12,50.67,0.12,31.91,7.21,63.05,8.13,7.46,6.19,7.43,707.8,125,,,,,26.78,74.58,93.67,37.14,10.93,4.14,40.51,,,,7.97,10.75,2.92,,40.42,96.60,4.17,74.58,465.43,24.09,11.37,5.69,179.92,,1.619,,,18/09/2013,491,1366,303,4074,202,58,0,58,366,29,111,,491,5743,260,563,7056,8
TC1,23/09/13,Thame at Wheatley,23,9,13,9:20,9:15,,14.7,7.6,4087,20.73,534,588,686,,0.608,8.27,4.01,0.14,58.86,0.56,32.52,7.34,71.09,7.46,7.81,6.73,7.58,802.9,180,,,,,12.38,81.41,106.80,17.98,11.30,4.71,45.57,,,,10.69,6.28,1.61,,45.16,105.68,4.71,80.32,471.20,21.67,8.57,3.11,396.14,,0.846,,,24/09/2013,510,2424,341,5262,149,43,5,82,794,14,19,,510,8028,197,909,9644,9
TC1,30/09/13,Thame at Wheatley,30,9,13,9:25,9:30,,14.6,7.69,4416,21.11,930,988,1090,,0.548,9.11,4.38,0.15,65.75,0.11,41.44,9.36,67.30,9.83,9.78,6.15,7.51,859.4,164,,,,,8.23,82.57,113.25,17.14,12.86,5.01,52.32,,,,9.69,7.87,1.98,,51.14,111.11,4.97,80.63,361.35,20.96,9.95,5.57,164.22,,0.7,,,01/10/2013,625,2669,375,11875,192,53,0,216,688,19,101,,625,14920,245,1024,16815,6
TC1,07/10/13,Thame at Wheatley,7,10,13,9:45,9:45,,14.2,7.76,5061,20.12,1225,1376,1320,,0.360,9.23,2.33,0.15,71.26,0.00,32.87,7.42,60.75,8.63,7.70,6.95,7.48,885.5,127,,,,,nd,78.35,100.15,24.02,15.35,5.08,66.46,,,,10.50,10.87,2.70,,60.83,106.03,4.73,82.39,429.47,22.50,9.03,4.74,,,0.707,,,08/10/2013,428,1530,226,7205,144,34,5,53,750,5,67,,428,8961,183,875,10447,8
TC1,14/10/13,Thame at Wheatley,14,10,13,9:30,9:30,,11.2,7.75,3797,15.38,918,972,1080,,0.224,8.53,1.33,0.17,72.53,0.00,43.30,9.78,73.21,10.96,9.95,6.60,7.36,856.7,147,,,,,24.93,78.55,111.30,28.08,14.15,5.02,55.98,,,,9.78,12.14,2.48,,55.14,108.66,5.00,83.39,387.84,20.07,495.79,195.72,215.09,,1.255,,,15/10/2013,255,697,188,3444,82,63,0,48,274,19,63,,255,4329,144,404,5132,8
